ID,sex,x,y,ws,dir,lod
28,F,-71.21835901,-56.03637116,14.42132462,14.21860667,L
28,F,-71.21260361,-56.03872678,14.28881782,11.54787393,L
28,F,-71.20675023,-56.04119247,14.28881782,10.43570819,L
28,F,-71.20075017,-56.0438234,13.90612664,6.567294802,L
28,F,-71.1948797,-56.04679923,13.90612664,4.914218157,L
28,F,-71.18985524,-56.05062004,13.90612664,6.465133967,L
28,F,-71.18472838,-56.05474785,13.65317202,116.4602308,L
28,F,-71.17870116,-56.04739395,13.65317202,122.1827776,L
28,F,-71.15056775,-56.00139705,13.32622736,131.8452838,L
28,F,-71.14019607,-55.95979601,13.14770151,114.3116384,L
28,F,-71.07999732,-55.89437456,13.14770151,110.9931343,L
28,F,-71.01453139,-55.83221663,12.96292523,92.76015448,L
28,F,-71.07832483,-55.86273258,12.96292523,83.35507209,L
28,F,-71.15369079,-55.91280787,8.969827548,166.7976059,L
28,F,-71.27198575,-55.91662944,8.969827548,105.8900107,L
28,F,-71.29070355,-55.81684105,7.49515941,179.7519232,L
28,F,-71.40879,-55.81553,7.49515941,165.9144513,L
28,F,-71.48757234,-55.80327045,7.555802408,173.4755977,L
28,F,-71.55706505,-55.79808328,7.243073653,123.1794223,L
28,F,-71.60701225,-55.73858428,7.243073653,138.3836595,L
28,F,-71.69673832,-55.67929712,7.505643241,151.7809258,L
28,F,-71.79635993,-55.62631509,8.420557491,151.7293833,L
28,F,-71.88691192,-55.5763409,7.678998213,151.2021013,D
28,F,-72.00574512,-55.5987671,9.175012,130.9955622,D
28,F,-72.11416685,-55.64303697,9.742439971,126.5389164,D
28,F,-72.14424644,-55.6076488,10.12570619,167.3032796,D
28,F,-72.15323381,-55.60595351,10.12570619,130.7937949,D
28,F,-72.18114388,-55.58342743,10.5991247,99.00899621,D
28,F,-72.20774645,-55.51002767,10.5991247,127.2115963,D
28,F,-72.22942668,-55.49526667,10.5991247,139.0054728,D
28,F,-72.23147637,-55.494345,11.62948159,117.498734,D
28,F,-72.23220174,-55.49383261,11.62948159,23.55093023,D
28,F,-72.23163,-55.49360667,12.58722122,1.160998492,D
28,F,-72.22941565,-55.49324609,12.58722122,7.523764613,D
28,F,-72.22631442,-55.49243668,12.58722122,19.16490632,D
28,F,-72.22238874,-55.49079763,13.15981279,16.71295144,D
28,F,-72.21734744,-55.48888004,13.15981279,13.48832154,D
28,F,-72.21111993,-55.48678921,13.17625451,5.380174144,D
28,F,-72.20326653,-55.48517348,13.17625451,61.13215677,D
28,F,-72.19272949,-55.46174467,13.07891152,74.42957838,D
28,F,-72.17896238,-55.33811091,13.07891152,85.00162627,L
28,F,-72.20308815,-55.22482158,13.24484815,102.3852139,L
28,F,-72.2672838,-55.1481342,13.2045242,98.90935663,L
28,F,-72.32624485,-55.06473318,13.2045242,147.1845599,L
28,F,-72.37170656,-55.09171855,12.71942523,110.1302114,L
28,F,-72.41472324,-55.20598917,12.71942523,101.7457174,L
28,F,-72.42851438,-55.32550475,12.58561229,93.83379159,L
28,F,-72.42460181,-55.37121602,12.40022862,86.8023432,L
28,F,-72.42423399,-55.365994,12.40022862,100.6633319,L
28,F,-72.42602203,-55.361016,12.91449665,107.0119325,L
28,F,-72.42779801,-55.356472,12.91449665,74.68103151,L
28,F,-72.38649372,-55.47874307,13.04208638,52.08774514,L
28,F,-72.26873533,-55.60029854,12.65060035,9.379739883,L
28,F,-72.09894681,-55.62951439,12.65060035,6.426606177,L
28,F,-72.03045233,-55.63917464,12.6288455,93.29803303,L
28,F,-72.02962316,-55.63594903,12.6288455,30.09995166,L
28,F,-71.93697159,-55.61834104,12.70826703,34.98639545,L
28,F,-71.84061338,-55.60001172,12.70826703,3.693709656,L
28,F,-71.59236548,-55.65125362,12.74494229,6.21743013,L
28,F,-71.33006827,-55.70783251,13.38915634,61.11701561,L
28,F,-71.29061365,-55.80380515,13.38915634,87.72591421,L
28,F,-71.33851534,-55.9152263,12.6174978,120.0503059,L
28,F,-71.40148436,-55.94379231,12.6174978,159.8288914,L
28,F,-71.47585767,-55.90725628,12.83785884,167.6436745,L
28,F,-71.51899968,-55.88471346,13.76838213,65.75643456,L
28,F,-71.51547415,-55.88322199,13.76838213,95.47673831,L
28,F,-71.51344268,-55.88057218,14.58313254,153.4158975,L
28,F,-71.54723399,-55.85012226,14.58313254,153.391474,L
28,F,-71.58097588,-55.81966407,14.45925993,131.0379802,L
28,F,-71.70728902,-55.84483063,14.45925993,153.6975775,L
28,F,-71.75914981,-55.80196991,14.31474861,137.219069,L
28,F,-71.79464824,-55.73759109,14.83924961,171.6737851,L
28,F,-71.86920884,-55.70762248,14.83924961,170.4760926,L
28,F,-71.95096251,-55.67325473,15.23278349,169.0182227,L
28,F,-72.03252718,-55.63604051,15.23278349,178.6657247,L
28,F,-72.09812075,-55.61525724,15.56415645,166.8417584,L
28,F,-72.11942398,-55.61211212,15.56415645,157.1455443,L
28,F,-72.13255805,-55.61147218,15.56415645,102.8189167,L
28,F,-72.13359667,-55.61215834,14.81118234,173.6889346,L
28,F,-72.15323,-55.60896,14.81118234,174.0519862,L
28,F,-72.16180695,-55.60634463,14.46427797,71.11871429,D
28,F,-72.15483475,-55.60185282,14.46427797,79.82597124,D
28,F,-72.14958596,-55.59720601,14.46427797,73.14102191,D
28,F,-72.143343,-55.59288464,14.69229615,81.95789122,D
28,F,-72.13786621,-55.58785376,14.69229615,85.54981114,D
28,F,-72.1337392,-55.58346924,15.49737659,87.9206749,D
28,F,-72.12997,-55.57845,15.49737659,92.68807495,D
28,F,-72.12723,-55.57375,16.32062689,129.9416624,D
28,F,-72.13212,-55.57525,16.32062689,175.543709,D
28,F,-72.14754,-55.57255,16.32062689,115.1235843,D
28,F,-72.14818,-55.56662,16.82638037,126.5642467,D
28,F,-72.14951,-55.56364,16.82638037,94.43503358,D
28,F,-72.16623152,-55.58238539,16.48694322,104.6316168,D
28,F,-72.16502,-55.57702,16.48694322,81.80612046,D
28,F,-72.16268882,-55.574743,16.48694322,85.22840973,D
28,F,-72.16084316,-55.57266319,16.49913684,131.4719359,D
28,F,-72.17795107,-55.54515369,16.49913684,162.7611086,D
28,F,-72.23495015,-55.51868305,16.8037534,149.0243104,D
28,F,-72.30437198,-55.52752456,16.8037534,143.6032479,L
28,F,-72.35373866,-55.53666665,17.21331925,95.95090523,L
28,F,-72.33159696,-55.45638008,16.97338006,88.30125421,L
28,F,-72.30739358,-55.4145269,16.97338006,2.618991838,L
28,F,-72.29786811,-55.41640612,17.36186892,3.286432692,L
28,F,-72.28630408,-55.41828213,17.36186892,0.795000457,L
28,F,-72.27448053,-55.41988761,16.30144696,6.743828921,L
28,F,-72.26315824,-55.42146329,16.30144696,11.15715264,L
28,F,-72.25151579,-55.42098255,16.30144696,26.39975403,L
28,F,-72.24084824,-55.41884647,14.72480283,23.50551943,L
28,F,-72.22093122,-55.4128309,14.72480283,14.71008874,L
28,F,-72.12601023,-55.39401997,13.48581205,114.8414209,L
28,F,-72.13063124,-55.41767307,13.48581205,151.0975394,L
28,F,-72.24342255,-55.48727619,12.68837784,157.7952534,L
28,F,-72.36569507,-55.48531485,12.78474402,141.3090745,L
28,F,-72.49068833,-55.4606414,12.78474402,100.5421204,L
28,F,-72.6252,-55.32839,12.72692486,88.05899681,L
28,F,-72.65404794,-55.23900051,13.07932685,70.17460483,L
28,F,-72.65299655,-55.23551335,12.65672831,78.27338524,L
28,F,-72.65225998,-55.232505,12.65672831,86.73279343,L
28,F,-72.65228667,-55.23073583,12.65672831,78.76325894,L
28,F,-72.65133816,-55.22660418,12.93786773,70.10997739,L
28,F,-72.64934304,-55.22366087,12.93786773,36.75925761,L
28,F,-72.64751319,-55.22291561,13.53646353,47.07251339,L
28,F,-72.64545835,-55.22188776,13.53646353,52.03374277,L
28,F,-72.54551369,-55.31278721,13.56465409,49.44523657,L
28,F,-72.31956405,-55.52053547,13.52606681,8.939661149,L
28,F,-72.0789018,-55.56036249,13.52606681,18.38742267,L
28,F,-71.861089,-55.61979927,13.43022903,53.15377143,L
28,F,-71.70648128,-55.78980667,13.33342599,3.307735272,L
28,F,-71.47573761,-55.80117679,13.90304726,50.01611772,L
28,F,-71.22833922,-55.68758201,14.01768259,39.28408262,L
28,F,-71.06149371,-55.63421138,14.44993857,102.5252615,L
28,F,-71.10137805,-55.69265395,13.86621001,98.46854495,L
28,F,-71.14701441,-55.75960594,13.40069849,136.5016877,L
28,F,-71.25651566,-55.79528778,13.08802617,145.6458929,L
28,F,-71.37661414,-55.81676009,13.08802617,168.2414868,L
28,F,-71.4971605,-55.8108414,12.51287385,153.33528,L
28,F,-71.61449427,-55.81766611,12.51287385,152.7309607,L
28,F,-71.73905606,-55.82565451,12.51287385,175.5380387,D
28,F,-71.81953218,-55.8043185,12.88492619,164.2665026,D
28,F,-71.88061627,-55.77529943,12.88492619,109.2327557,D
28,F,-71.8718971,-55.72064308,13.11311236,107.1465405,D
28,F,-71.86298472,-55.68428764,13.11311236,59.73399552,D
28,F,-71.85280545,-55.68030438,13.11311236,114.1745654,D
28,F,-71.85208017,-55.65289581,13.30802111,111.1153544,D
28,F,-71.84319712,-55.55612475,14.5371568,109.3891636,D
28,F,-71.82663441,-55.43751981,14.58998029,121.8682009,D
28,F,-71.92340241,-55.47577406,14.58998029,126.3595932,D
28,F,-72.01905695,-55.50755253,14.43828358,135.8472317,D
28,F,-72.11282531,-55.5296993,14.17895363,146.2478556,D
28,F,-72.17949285,-55.53786121,14.17895363,154.6160569,D
28,F,-72.21784998,-55.5145749,13.97756714,174.4722859,D
28,F,-72.31733622,-55.50087339,13.97756714,139.0761628,D
28,F,-72.41291464,-55.52251966,13.67256889,142.9302779,D
28,F,-72.52765722,-55.54841376,13.67256889,133.7921418,D
28,F,-72.58260329,-55.49087013,13.67256889,110.3348809,D
28,F,-72.5988633,-55.38530753,13.5804107,88.00504098,D
28,F,-72.5277733,-55.2174447,13.7603894,79.76138027,L
28,F,-72.43482613,-55.09915405,13.44375525,92.79495153,L
28,F,-72.42439137,-55.05329219,13.44375525,72.89654926,L
28,F,-72.38488352,-55.2407432,13.78092449,79.28730858,L
28,F,-72.38410318,-55.4328526,13.36275665,80.92888247,L
28,F,-72.39423825,-55.6276788,12.8932873,73.3218593,L
28,F,-72.3604925,-55.83697932,13.4545067,66.52057263,L
28,F,-72.29159404,-56.02768347,13.10905843,62.59502116,L
28,F,-72.21836708,-56.18981501,12.33636924,20.52877568,L
28,F,-71.98238373,-56.28415844,12.37864545,27.63798938,L
28,F,-71.72776589,-56.2547818,12.43512889,60.54384785,L
28,F,-71.45902059,-56.1107278,13.56337285,61.99034006,L
28,F,-71.24698038,-55.98470861,13.47880732,65.9181698,L
28,F,-71.08632951,-55.87576745,14.48982733,53.00734272,L
28,F,-70.97111038,-55.82421427,14.48982733,81.59571488,L
28,F,-70.99634712,-55.95554128,13.55994363,87.70412713,L
28,F,-71.03285914,-56.03988684,13.55994363,167.5747309,L
28,F,-71.06424746,-56.03881075,13.55994363,108.7433728,L
28,F,-71.06455998,-56.035267,13.36627732,12.31007775,L
28,F,-71.05569763,-56.03534689,13.36627732,80.16804817,L
28,F,-71.05687361,-56.0464117,13.30726444,140.9858618,L
28,F,-71.0614211,-56.04352703,13.30726444,104.9985036,L
28,F,-71.06886175,-55.99973073,13.30726444,103.8068019,L
28,F,-71.07395393,-55.96126313,13.45813054,2.856147972,L
28,F,-71.06181332,-55.9617266,13.45813054,7.768288792,L
28,F,-71.04997998,-55.96160858,13.37751939,83.6508466,L
28,F,-71.04820022,-56.04079625,13.37751939,103.4183451,L
28,F,-71.1084289,-56.13819057,13.44532073,106.5078442,L
28,F,-71.14902028,-56.18909323,13.87070063,40.1339901,L
28,F,-71.14314503,-56.19259975,13.87070063,113.8422123,L
28,F,-71.15388892,-56.17302854,14.2261209,143.5262147,L
28,F,-71.18767861,-56.15428378,14.2261209,85.41202457,L
28,F,-71.15063799,-56.06404393,13.90796578,65.46530022,L
28,F,-70.93804593,-55.88979809,13.84052119,6.803025579,L
28,F,-70.71738415,-55.92666341,13.90250991,59.29048964,L
28,F,-70.61653234,-56.07330734,13.96172987,36.54637865,L
28,F,-70.51648031,-56.13612584,14.08100195,11.58926644,L
28,F,-70.40016,-56.16375,13.96713375,3.433671175,L
28,F,-70.16855215,-56.20336599,14.22782971,47.09937095,D
28,F,-70.14746102,-56.22298154,14.02382682,29.82320142,D
28,F,-70.13845334,-56.22802903,14.02382682,16.87366252,D
28,F,-70.12826029,-56.23160693,14.02382682,13.74239734,D
28,F,-70.11709563,-56.23506604,14.26171286,8.647203235,D
28,F,-70.10550132,-56.23807881,14.26171286,4.124572071,D
28,F,-70.09519744,-56.24022312,14.47585148,3.212779136,D
28,F,-70.08535333,-56.24196804,14.47585148,60.45783123,D
28,F,-70.07455467,-56.26424995,14.47585148,72.28143628,D
28,F,-70.06580531,-56.34927829,14.86094234,99.84859324,D
28,F,-70.11902797,-56.42295145,14.86094234,155.8364868,D
28,F,-70.23728771,-56.43705491,14.83496125,179.3126547,D
28,F,-70.3312409,-56.4263163,14.86296947,178.880465,D
28,F,-70.39831441,-56.41799184,14.78364058,3.402311882,D
28,F,-70.39347755,-56.41832695,14.78364058,171.9191397,D
28,F,-70.41163174,-56.41493703,14.78364058,63.24497453,D
28,F,-70.4033993,-56.40894211,14.49671069,174.7090145,D
28,F,-70.47246542,-56.40586679,14.49671069,173.4830034,D
28,F,-70.56244221,-56.39117332,13.74184313,136.9162927,D
28,F,-70.56904299,-56.38618541,13.74184313,66.84513942,L
28,F,-70.54055712,-56.36255126,13.70787311,118.6453323,L
28,F,-70.56487082,-56.32103926,13.69571198,143.2461911,L
28,F,-70.63892076,-56.33943635,13.69571198,105.5501665,L
28,F,-70.64752837,-56.24551634,13.45165611,98.02188205,L
28,F,-70.63886489,-56.14723098,13.40701581,94.20491959,L
28,F,-70.63200783,-56.11759013,12.9614008,95.08512482,L
28,F,-70.62592782,-56.08816524,12.9614008,99.26394723,L
28,F,-70.62379963,-56.05988493,12.9614008,111.2921114,L
28,F,-70.62973468,-56.04027768,12.78517277,131.1393176,L
28,F,-70.65895623,-56.05229507,12.78517277,16.09423712,L
28,F,-70.65248747,-56.05207012,12.6499832,8.194557443,L
28,F,-70.64634619,-56.0523839,12.6499832,1.79938351,L
28,F,-70.64042485,-56.05328485,12.6499832,4.9974429,L
28,F,-70.63498235,-56.0542985,12.37957448,4.742503344,L
28,F,-70.62907647,-56.05548286,12.37957448,10.89570413,L
28,F,-70.62254511,-56.05725506,12.1666133,10.19471945,L
28,F,-70.61569855,-56.059117,12.1666133,5.59033866,L
28,F,-70.60842945,-56.06070409,11.90322699,7.059574814,L
28,F,-70.60126127,-56.06239525,11.90322699,8.347176406,L
28,F,-70.59388756,-56.06424506,11.90322699,3.702549006,L
28,F,-70.5857405,-56.06585967,11.70312776,8.698913947,L
28,F,-70.5774247,-56.06797716,11.70312776,6.889910032,L
28,F,-70.56740316,-56.06885353,11.3532914,83.7687077,L
28,F,-70.54449611,-56.03778254,11.3532914,99.1667959,L
28,F,-70.5295072,-55.96962097,11.61684699,157.7848431,L
28,F,-70.58149616,-55.94763568,11.19288515,119.402645,L
28,F,-70.68892708,-56.00538064,11.19288515,137.2599507,L
28,F,-70.7809961,-56.03046401,11.08568227,174.8831186,L
28,F,-70.85300559,-56.01411507,10.98750541,165.6424908,L
28,F,-70.95495835,-56.01041596,10.83333627,162.6567955,L
28,F,-71.07817964,-56.01210592,10.83333627,170.2640916,L
28,F,-71.17479439,-56.0062317,10.87472058,164.2591638,L
28,F,-71.22335708,-55.98880376,10.63258688,166.4304477,L
28,F,-71.24927601,-55.98028444,10.63258688,121.5655356,L
28,F,-71.25076384,-55.97711842,10.30376123,127.161745,L
28,F,-71.25117908,-55.97644682,10.30376123,93.01340823,L
28,F,-71.25026924,-55.97454645,10.30376123,116.1251973,L
28,F,-71.25106996,-55.97138505,9.715288644,8.856058539,L
28,F,-71.16355508,-55.98248446,9.715288644,3.220872522,D
28,F,-71.05184246,-56.01142872,9.505841846,82.60606613,D
28,F,-71.07608,-56.05261,9.505841846,27.29258442,D
28,F,-71.07140638,-56.05253367,9.650512931,23.35295759,D
28,F,-71.06706132,-56.05277393,9.650512931,18.17338294,D
28,F,-71.06329667,-56.05317668,9.650512931,26.85353729,D
28,F,-71.05894217,-56.05326785,9.899461072,116.4400209,D
28,F,-71.05487588,-56.0042328,9.899461072,179.6212928,D
28,F,-71.08716406,-55.99431242,9.977590614,171.5188538,D
28,F,-71.14582029,-55.98293121,10.0635197,173.7160472,D
28,F,-71.18304073,-55.96904521,10.0635197,169.2290557,D
28,F,-71.23689094,-55.96004695,9.883096391,159.6606091,D
28,F,-71.31783082,-55.95536089,9.883096391,106.5017948,D
28,F,-71.28662633,-55.85262849,9.947848962,91.78236051,D
28,F,-71.19760106,-55.72700967,9.947848962,79.98564625,D
28,F,-71.15497402,-55.69076156,9.514200408,45.42371643,D
28,F,-71.13991768,-55.71014001,9.743327448,64.64354415,D
28,F,-71.12734859,-55.8044987,9.743327448,70.28641732,D
28,F,-71.13406025,-55.96396148,8.736108138,81.749364,D
28,F,-71.15739963,-56.04004761,8.57370268,24.30252391,L
28,F,-71.1549771,-56.04124667,7.602712582,114.4137124,L
28,F,-71.16800058,-56.01208023,7.602712582,123.6614141,L
28,F,-71.18981871,-55.98366605,7.602712582,153.0279244,L
28,F,-71.20495285,-55.98619464,7.207268699,151.7775193,L
28,F,-71.24058306,-55.96941763,7.207268699,153.1275317,L
28,F,-71.28661718,-55.94874569,7.111473239,161.4403128,L
28,F,-71.31664173,-55.93822848,7.111473239,75.88482147,L
28,F,-71.31648044,-55.94547426,7.254795742,72.96069537,L
28,F,-71.31632,-55.95272,7.254795742,179.8833231,L
28,F,-71.39883534,-55.93922794,7.254795742,72.77802907,L
28,F,-71.26870923,-55.82870909,7.656445987,91.28225409,L
28,F,-71.20296794,-55.70931394,7.656445987,93.63466367,L
28,F,-71.13965792,-55.57467737,8.22160012,80.03083812,L
28,F,-71.08554807,-55.52306015,8.22160012,33.48700138,L
28,F,-71.06688385,-55.52067034,8.22160012,27.95441453,L
28,F,-71.06298238,-55.52319232,8.21075508,27.18512273,L
28,F,-71.05888375,-55.52593548,8.21075508,24.71834034,L
28,F,-71.05442853,-55.52866926,8.409728036,11.83639132,L
28,F,-71.05014149,-55.53065074,8.409728036,15.90345323,L
28,F,-71.04634343,-55.5326767,8.884299023,71.81253505,L
28,F,-71.06402501,-55.57767056,8.884299023,79.58430788,L
28,F,-71.15219151,-55.71203967,8.263102555,91.59107716,L
28,F,-71.32404208,-55.85855194,8.924285129,104.6240888,L
28,F,-71.5380046,-55.97272182,8.927594531,118.553834,L
28,F,-71.72591313,-56.02729178,10.1560156,108.1946689,L
28,F,-71.82223511,-56.07074099,10.70136501,94.65065447,L
28,F,-71.98131596,-56.18532837,9.802477074,69.65054061,L
28,F,-72.05319466,-56.30347001,9.896666052,59.50392289,L
28,F,-72.06077687,-56.3883645,9.896666052,63.74958741,L
28,F,-71.93518352,-56.34735515,10.96945255,61.28044326,L
28,F,-71.66689254,-56.26498045,11.28218593,64.07042117,L
28,F,-71.30558659,-56.15367956,11.96086717,53.1581545,L
28,F,-70.97466604,-56.06777214,11.7018451,31.69313939,L
28,F,-70.81626277,-56.06551444,11.46272643,30.79270295,L
28,F,-70.71657865,-56.17261685,12.10180074,76.88080314,L
28,F,-70.76700465,-56.3097125,11.56124343,29.21350458,L
28,F,-70.73060072,-56.33914629,11.13473746,21.91474906,L
28,F,-70.64528201,-56.32561642,11.13473746,7.47073465,D
28,F,-70.51622494,-56.32373091,11.70435152,15.5143221,D
28,F,-70.3833746,-56.32266072,10.91349446,76.29798342,D
28,F,-70.36016979,-56.35509563,10.91349446,61.54819285,D
28,F,-70.35272717,-56.36069686,10.746346,4.006750621,D
28,F,-70.34396207,-56.35906275,10.746346,3.052294306,D
28,F,-70.33601985,-56.35694809,10.10553458,51.46178808,D
28,F,-70.331038,-56.34707875,10.10553458,44.91809606,D
28,F,-70.32603988,-56.34027713,10.10553458,22.08796463,D
28,F,-70.32039488,-56.33714504,9.831539412,35.20046697,D
28,F,-70.31591493,-56.33416335,9.831539412,32.38775757,D
28,F,-70.31178162,-56.33167168,9.974059306,63.8899871,D
28,F,-70.23321917,-56.20272226,10.02319838,9.049419147,D
28,F,-70.09549697,-56.20284185,10.02319838,56.1119011,D
28,F,-69.92836217,-56.30310443,10.35613149,64.50183392,D
28,F,-69.7374483,-56.48207283,10.27794235,66.98353669,D
28,F,-69.57747063,-56.61774851,10.42347312,63.80974805,D
28,F,-69.42871824,-56.73281503,10.42347312,48.24530882,D
28,F,-69.20386593,-56.83264174,10.30992177,36.80140278,D
28,F,-68.97986251,-56.68222153,10.59277977,6.114496113,L
28,F,-68.66927097,-56.63386583,10.60718826,57.77310243,L
28,F,-68.41696,-56.78874,10.28100351,55.09609136,L
28,F,-68.16288791,-56.89636873,10.28100351,43.38047695,L
28,F,-67.88449429,-56.97052456,10.20736478,31.25469739,L
28,F,-67.5841149,-57.01346132,10.08524126,7.770550788,L
28,F,-67.31746532,-56.9482245,9.92485646,24.61930616,L
28,F,-67.16476847,-56.87670265,10.14909299,65.41925085,L
28,F,-67.09329853,-56.92490802,10.14909299,89.46841705,L
28,F,-67.0716323,-56.96915613,10.53301197,92.59120782,L
28,F,-67.05676445,-57.01286768,10.53301197,93.76960216,L
28,F,-67.07973037,-56.97151176,10.97883109,93.47293551,L
28,F,-67.11210169,-56.9088866,10.97883109,78.92224058,L
28,F,-67.11384548,-56.86477059,10.97883109,4.435298754,L
28,F,-67.05062674,-56.85995987,11.34548965,4.382994318,L
28,F,-66.98742954,-56.85510171,11.34548965,30.85519346,L
28,F,-66.98402253,-56.85334878,11.36321825,87.17206334,L
28,F,-66.98346346,-56.8544598,11.36321825,68.96824328,L
28,F,-66.98174,-56.85588,11.36321825,157.328418,L
28,F,-66.99132527,-56.8549455,11.25549535,156.703446,L
28,F,-67.00091,-56.85401,11.25549535,123.2221193,L
28,F,-67.00139668,-56.85474167,10.87843725,54.14003457,L
28,F,-66.99549915,-56.85744919,10.87843725,3.055776753,L
28,F,-66.98790628,-56.85615889,10.66554106,0.052681562,L
28,F,-66.97329338,-56.85373147,10.66554106,1.298971084,L
28,F,-66.96273967,-56.85211489,10.66554106,0.61549898,L
28,F,-66.9531571,-56.85057929,10.53857396,2.933219159,L
28,F,-66.94459856,-56.84903279,10.53118487,3.944084233,L
28,F,-66.93594996,-56.84766181,10.27591047,7.468463627,L
28,F,-66.92769989,-56.84643395,10.27591047,14.4584656,L
28,F,-66.92024918,-56.84584526,10.27591047,27.06392112,L
28,F,-66.91349669,-56.84613006,10.31282569,19.86329007,L
28,F,-66.90640998,-56.84621513,10.31282569,104.3054219,L
28,F,-66.91987995,-56.83480574,10.53143173,115.8572902,L
28,F,-66.97032254,-56.80339113,10.6699765,116.2448963,L
28,F,-67.04428634,-56.75584848,10.70697406,162.3070169,L
28,F,-67.0766255,-56.76607751,10.70697406,87.25257669,L
28,F,-67.0264151,-56.86865553,11.02142641,78.78608855,L
28,F,-67.01400096,-56.88684939,11.50558267,153.0939693,D
28,F,-67.02451908,-56.88460011,11.50558267,150.0676676,D
28,F,-67.03258661,-56.88260008,12.09799674,156.7607093,D
28,F,-67.04336811,-56.88056811,12.09799674,128.7039065,D
28,F,-67.04693201,-56.878472,12.09799674,135.6485229,D
28,F,-67.05149005,-56.87637002,12.6023087,106.3302865,D
28,F,-67.05248077,-56.87491923,12.6023087,155.016963,D
28,F,-67.05772684,-56.87382725,12.87922373,143.9658648,D
28,F,-67.06059841,-56.8729036,12.87922373,128.4624066,D
28,F,-67.0621127,-56.87204693,13.19460389,2.35012636,D
28,F,-67.0605428,-56.87196841,13.19460389,13.08378785,D
28,F,-67.05501801,-56.87226045,13.19460389,6.366299844,D
28,F,-67.04530758,-56.87214854,13.46499018,9.577574088,D
28,F,-67.0342508,-56.87214934,13.46499018,11.28640471,D
28,F,-67.02283653,-56.87233663,13.59624583,4.806551032,D
28,F,-67.010843,-56.87158008,13.59624583,25.3328325,D
28,F,-66.99905007,-56.87318488,13.59624583,88.15767346,D
28,F,-67.00271644,-56.86122223,14.15189049,95.20956429,D
28,F,-67.0221296,-56.8283857,14.15189049,110.8836011,D
28,F,-67.03284283,-56.86943836,14.00111313,119.0714045,L
28,F,-67.05504493,-56.91227367,14.00111313,113.6056723,L
28,F,-67.09486806,-56.88317642,13.86738119,84.03020509,L
28,F,-67.10211267,-56.84572805,13.86738119,68.00870971,L
28,F,-67.08120046,-56.78042064,13.86738119,168.316444,L
28,F,-67.09485807,-56.7804641,13.80482958,143.467644,L
28,F,-67.11509982,-56.7929513,13.80482958,150.0881496,L
28,F,-67.19295,-56.83099,13.44698721,127.5357931,L
28,F,-67.23289996,-56.81168369,13.44698721,112.1868797,L
28,F,-67.23489968,-56.81727582,13.44698721,98.92268314,L
28,F,-67.23409179,-56.8289716,13.78550366,87.50930993,L
28,F,-67.23008303,-56.83899861,13.78550366,84.70446051,L
28,F,-67.22797052,-56.8432702,14.17038799,133.6771349,L
28,F,-67.24094288,-56.85348,14.17038799,80.84685634,L
28,F,-67.23880241,-56.85709127,13.91104679,124.3518095,L
28,F,-67.24515173,-56.86457085,13.91104679,51.46470018,L
28,F,-67.23776377,-56.86822002,13.91104679,25.31271266,L
28,F,-67.23090927,-56.86928891,13.97510478,27.24682809,L
28,F,-67.22178827,-56.87079172,13.97510478,168.6235835,L
28,F,-67.22674791,-56.87188205,13.57358637,15.37760299,L
28,F,-67.21828935,-56.86959278,13.57358637,8.547158376,L
28,F,-67.20437067,-56.86689775,13.57358637,1.952857959,L
28,F,-67.18967329,-56.86562693,14.03314467,8.131157532,L
28,F,-67.17529794,-56.86519664,14.03314467,48.6056063,L
28,F,-67.16100829,-56.85171168,13.48470515,78.39332529,L
28,F,-67.16055721,-56.82906133,13.48470515,151.9076063,L
28,F,-67.20859264,-56.85042162,13.67493452,118.0740902,L
28,F,-67.27042785,-56.80857185,13.6029876,132.4164893,L
28,F,-67.27778238,-56.81513131,13.6029876,19.79857479,L
28,F,-67.15468629,-56.7750577,14.52969605,40.08385781,L
28,F,-67.11768995,-56.74991742,14.52969605,145.1937876,L
28,F,-67.13176421,-56.74649754,13.97653232,145.4792796,L
28,F,-67.14520885,-56.74298485,13.97653232,144.3104275,L
28,F,-67.1565056,-56.73987637,13.97653232,143.414766,L
28,F,-67.16550312,-56.73730304,13.97735822,129.5009273,L
28,F,-67.17170951,-56.73438434,13.97735822,151.4632761,L
28,F,-67.17929694,-56.73298165,13.87751912,174.0370248,L
28,F,-67.1832416,-56.7336132,13.87751912,9.113158215,L
28,F,-67.17585472,-56.73218379,13.96736719,9.065692862,L
28,F,-67.15179314,-56.72715642,13.96736719,2.940005431,D
28,F,-67.08800268,-56.71795382,13.96736719,38.30561127,D
28,F,-67.08042867,-56.7129823,13.80631843,28.53306817,D
28,F,-67.07305944,-56.70886362,13.80631843,33.04627794,D
28,F,-67.06574504,-56.70407326,12.91196311,14.13368454,D
28,F,-67.05654453,-56.69956919,12.91196311,10.44360207,D
28,F,-67.04693,-56.69544,12.91196311,6.08148712,D
28,F,-67.03565552,-56.69131603,11.55942426,2.224730444,D
28,F,-67.02457719,-56.6859373,11.55942426,2.999811252,D
28,F,-67.01434013,-56.6799697,11.09833081,9.138612582,D
28,F,-67.00441821,-56.6746478,11.09833081,13.85117229,D
28,F,-66.99412983,-56.66997117,11.36050101,8.507644443,D
28,F,-66.9855892,-56.6655027,11.36050101,0.258237749,D
28,F,-66.98007,-56.66157,11.36050101,5.367734053,D
28,F,-66.97279213,-56.65732003,12.20511363,3.084375825,D
